SizeRank,RegionID,RegionName,RegionType,StateName,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
1047,1341,Putnam County,County,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9521000850626735,0.9603541185527329,0.9695431472081218,0.9706699191282716,0.9746835443037974,0.9595959595959596,0.975208568110825,0.973520994164477,0.9803921568627451,0.980701754385965,0.9652509652509652,0.9682378108327344,0.9716715684122734,0.980980980980981,1,0.9957354147647572,0.9585123919963621,0.9693223558079949,0.9806949806949807,0.967741935483871,0.9589726484322882,0.9518012692673414,0.9268519317213678,0.9622057142857143,0.9461538461538461
1048,3213,Manassas City,County,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9902652434233095,1,0.9816501446491884,0.9830976198689203,0.9925024812562031,0.9822784810126582,0.9852809866376712,1
1049,1111,Isanti County,County,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8767013610888711,0.9270833333333334,0.9464351409361808,0.9930555555555556,0.9664847644839935,0.959496255956433,0.960960960960961,0.9463462804476629,0.9508196721311475,0.9965217391304347,0.924812030075188,0.9375,0.9503959983326385,0.92880978865406,0.911219512195122,0.9684312466447015,0.9888169511477339,0.9704852426213106,0.9793103448275862,0.9764705882352941,0.9557730626312673,0.966183574879227,0.9504352405439732,0.9702853780523684,0.9261744966442953,0.9967845659163987,0.9504132231404959,0.988513275863049,0.9702850212249848,0.9741935483870968,0.9792709077912795,0.9964012282259797,0.9705882352941176,0.930032867110514,0.9629492404594294,1,0.9564449676280165,0.9824135839902971,0.9793668914943758,1,0.9867645171276058,0.9640604251614149,0.9607606084867895,0.9693558474046279,0.9828785797177098,0.9621873060857806,0.9683264746729189,0.9881586737714624,0.9656813546152103,1,1,1,1,1,0.9855635062611807,0.9674192626464704,0.9564227021649541,0.9721832522728319,0.9844479004665629,0.9849467219060822,0.9874921826141339,1,1,1,1,0.984375,0.9820731574702417,0.9903301100366789,0.9830769230769231,0.9636243386243386,0.9877826130452181,0.9819645293315143,0.9882494771827844,1,1.013458556106237,1,1,1,1,0.9826111744003181,0.9761904761904762,0.9766555502620295,0.9520270976887949,0.9771210676835081,1
1050,1418,Talbot County,County,MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9333333333333333,0.9227319765436357,0.905693950177936,0.88,0.8932461873638344,0.8871095146237211,0.923432089265102,0.9426934097421203,0.9114279719851797,0.8664546899841018,0.9153713298791019,0.9052156091533112,0.9333709811008207,0.892252437147255,0.9333333333333333,0.9323317816335167,0.9124689678863811,0.932675511071243,0.9288135593220339,0.8951965065502183,0.90648720211827,0.877914951989026,0.9112657677250978,0.889161489838654,0.8927125506072875,0.9230769230769231,0.9477369342335584,0.9259259259259259,0.9282176007771457,0.9196577745883472,0.9104704097116844,0.8974358974358975,0.9047619047619048,0.9047619047619048,0.9455658510861851,0.9290014313378799,0.9190672153635117,0.9361374711464479,0.9534883720930233,0.9484087348825823,0.9546925566343042,0.9295392953929539,0.9155610909550369,0.9302325581395349,0.934020618556701,0.9169993089526995,0.938520387298911,0.9371671991480298,0.9088235294117647,0.9491048253591939,0.9553369807497467,0.9216205336437067,0.9531596243896081,0.963855421686747,0.9389445991952956,0.9217077655712198,0.9403134378126042,0.9207459207459208,0.94913841022790435,0.9288368105172906
1051,1625,Clinton County,County,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9010011123470523,0.9206349206349206,0.9553261938020591,0.9625668449197861,0.9279624022439767,0.8479004331470632,0.8786185881157949,0.9182198303720999,0.9258160237388724,0.922969006700755,0.9591326105087573,0.9184044018845781,0.915340085216499,0.9141414141414141,0.935080405002978,0.9419354838709677,0.946236559139785,0.9334909788295753,0.9469313063063063,0.9711622165919573,0.9333333333333333,0.890625,0.9525880817746847,0.9268563574076616,0.8742362405803005,0.957143315370798,0.9453135423615744,0.9266196112870627,0.9599584621171238,0.9555555555555556,0.9547707250330644,0.9364548494983278,0.9365079365079365,0.9526862026862026,0.9479305740987984,0.9385177697876042,0.9333333333333333
1052,1277,Oconto County,County,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9705709240729841,0.9159515306912654,0.9451985922574158,0.929126213592233,0.9761742592563016,0.9528392685274302,0.9486510008703221,0.9691356736242884,0.9428367744696278,0.9346284741917186,0.9607843137254902,0.9667673716012085,0.9949135300101729,0.9190219117180057,0.9868778658763677,0.9754487899687548,0.9655674986336309,0.9298998569384835,0.9534883720930233,0.9852476290832455,0.9905190744215134,0.9447068630175048,0.881672627807575,0.9128921373870215,0.9360485887817077,0.9150187734668336
1053,2600,Williams County,County,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9624227513692412,0.9091545887121122,0.9472027701260053,0.9673115410273516,1,0.9631019387116948,0.977361772892821,0.9649749821300929,0.946468146834831,0.9573542210617929,0.9368421052631579,0.9169114883096388,0.9468822170900693,0.9464285714285714
1054,1483,Warren County,County,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9623430962343096,0.938927738927739,0.9333288662556956,0.9714285714285714,0.9374609130706691,0.9340579710144927,0.9863425925925926,0.9587327190465952,0.9636557705136758,0.9777777777777777,0.9642601858470335,0.9528851244044468,0.9088888888888889,0.9466666666666667,0.9503959983326385,0.9545454545454546,0.9241848369673935,0.9437359339834959,0.9649342478362031,0.9724832214765101,0.964,0.9157394843962008,0.9133486116203874,0.962028705587507,0.954011484823626,0.9539693128752502,0.9435753024614101,0.9827456864216054,0.9557894736842105,0.9740554923033935,0.9593679458239278,0.9729199908120731,0.9768501413890582,0.9428571428571428,0.9741445514988298,0.9569377990430622,0.9450244657686226,0.939799331103679,0.9539320614239181,0.9407228839977699,0.9473684210526315,0.9764705882352941,0.961352657004831,0.9807767752059631,0.9704852426213106,0.9696706618866713,0.9876543209876543,0.9627814889174935,0.9738083584849226,0.9361702127659575,0.9425565667529432,0.937812610718332,0.9561066012353041,0.9671626475115443,0.9723889555822329,0.9849995945836374,0.9710084033613445,0.9781548308400776,0.9639607589831698,0.9591836734693877,0.916972324108036,0.904,0.9375,0.9351892127011744,0.9652509652509652
1055,2453,Newberry County,County,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9404611396607394,0.9270158917010006,0.876102919143589,0.9172083333333333,0.941085868309588,0.9278090677317099,0.925,0.9323296135755788,0.8864864864864865,0.9157064887810794,0.9555232233663914,0.9285714285714286,0.9384615384615385,0.9538461538461539,0.9771428571428571,0.9166467019961476,0.9188183298441498,0.9252279635258358,0.9023789991796555,0.945043692189052,0.9130434782608695
1056,2485,Pontotoc County,County,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9093032753410112,0.980010177094,0.9375254513370436,0.9233068079124409,0.9305064782096584,0.9349593495934959,0.9472596561990746,0.94454942535857,0.9444135630906059,0.9415384615384615,0.8719918074756785,0.893574297188755,0.9689922480620154,0.8756791307126878,0.8991596638655462,0.9655172413793104,0.940153452685422,0.933955970647098,0.9050632911392406,0.9514537548019735,0.9504752376188094,0.9672969966629588,0.963302752293578,0.8999714285714285,0.9216240266963293,0.9425287356321839,0.9047619047619048,0.9301904991560164,0.96,0.9363831308077198,0.9371514869888475,0.9539012669287898,0.9511904761904761,0.8999230177059276,0.9422301476989812,0.9428819359080123,0.9075224292615597,0.9616339794365047,0.9181871689228959,0.9523355576739753,0.9627192982456141,0.9448275862068966,0.9447068630175048,0.9439336492890995,0.9231204906573053,0.9577204711875199,0.9473407056345445,0.9632741168577346,0.906801007556675,0.918918918918919,0.931648228627493,0.9414533686378347
1057,1047,Graham County,County,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9205020920502092,0.9491160045561671,0.8779319312428476,0.9503063063063063,0.9462016761286834,0.9486928387022887,0.9333333333333333,0.9691608391608392,0.9393939393939394,0.9245283018867925,0.8859353649355126,0.9629661153412621,0.9319116135662898,0.9697986577181208,0.9658762290341237,0.9459459459459459,0.9661652132596791,0.9782608695652174,0.947983523325989,0.9775397796817625,0.967391304347826,0.9320876908324499,0.9543088490456911,0.9761934673366834,0.967741935483871,0.917493483561759,0.9736893352070274,0.981863664790494,0.968069961358552,0.9605822383955109,0.9482758620689655,0.9218106995884774,0.9666666666666667,0.9712158273381295,0.9405405405405406,0.9333155508135503,0.9697802197802198
1058,2610,Alexander County,County,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892795257637939,0.9413422546634225,0.9473684210526315,0.9201608858460384,0.9567143861673548,0.9728978457261988,0.9593677009190795,0.9565217391304348,0.9626191001729022,0.9538461538461539,0.9720083974807557,0.9407763105242097,0.8902389191094049,0.9414534501263718,0.9434581150883503,0.9584930821803634,0.9784366594457319,0.956584065878549,0.9765106688183611,0.9694507205376977,0.9654669948787595,0.9705376344086022,0.9695121951219512,0.9404761904761905,0.9696969696969697,0.9669889963321107,0.9624060150375939
1059,2167,Calloway County,County,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9292929292929293,0.9347024749868352,0.9379061371841155,0.9482377819548872,0.9186746987951807,0.9170025115355411,0.9636704972124246,0.9510869565217391,0.9433962264150944,0.9598393574297188,0.9112426035502958,0.9623202001250781,0.8677685950413223,0.922469207082371,0.9420849420849421,0.953125,0.9613899613899614,0.9483423284502699,0.9648749497824474,0.944481148696265,0.924072984108299,0.9110275689223057,0.9502054962581279,0.9454949944382648,0.8860759493670886,0.949615975422427,0.9449694274596998,0.944755804643715,0.9661654135338346,0.9505208243754476,0.9302325581395349,0.8888888888888888,0.9427609427609428,0.9130434782608695,0.9174311926605505,0.9229462455624093,0.961651376146789,0.9234763326600509
1060,2939,Huntington County,County,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9965913043478261,1,0.9802335440495287,0.9863523203784872,0.9889612903225806,1,0.9777530589543938,0.9673115410273516,0.9983275,0.9771986970684039,0.990990990990991,0.972383110887266,0.9562060606060606,0.987327962659093,0.9715853366170477,0.968194983097871,1,0.9881175734834271,1,0.9990030792917629,0.9866666666666667,0.9682804674457429,0.9792153922997626,0.9892141756548536
1061,473,Delta County,County,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9173972335865965,0.9638157894736842,0.9597989949748744,0.9503932854461115,0.9087069368541536,0.9357472745435855,0.9302325581395349,0.9580459770114942,1,0.9408738548273432,0.9454545454545454
1062,1621,Clatsop County,County,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9050574712643678,0.9467667023937121,0.9074669524830297,0.9395871200274057,0.9090909090909091,0.931075561606535,0.8708617234468938,0.9393939393939394,0.8981001727115717,0.9399759903961584,0.9127281820455114,0.9371507996098456,0.9606986899563319,0.9473684210526315,0.9549622314208879,0.956280710233484,0.952,0.9633054436476707,0.9417304296645085,0.9381227127072791,0.9411764705882353,0.9404034575916569,0.9308328716218043,0.9727523116269919,0.9529203560844303,0.9629258517034068,0.972972972972973,0.9666698888996297,0.9647812166488794,0.9561635775228008,0.9485567539804828,0.9388646288209607,0.9551724137931035,0.96,0.9582229905282438,0.9802450612653163,0.9770114942528736,0.97380256536861165,0.9789021878204371,0.9559939301972686,0.9696969696969697,0.9373834592611892,0.9521318987846183,0.91231191821743,0.9473221718619924,0.9603493449781659,0.9587622623228775,0.9742707354124176,0.9636545515171724,0.9731434751261716,0.9781362007168459,0.9613418279062451,0.9547945205479452,0.943289224952741,0.9497108221344828,0.9505466693662685,0.9611650485436893,0.9746173446232247,0.9546292387786689
1063,3192,Scotts Bluff County,County,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.9652736904061212,0.9435336976320583,0.9325842696629213,0.9331776122771384,0.9139001349527665,0.9090909090909091,0.9178659178659179,0.8939052051108203,0.9272006643515023,0.9323960164030463
1064,390,Boone County,County,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9320396653957116,0.9341117597998332,0.9032795997776543,0.935251798561151,0.9171371371371371,0.9159327136261008,0.989283416726233,0.9158638504276089,0.9040184074287123,0.9166666666666666,0.9280522671688234,0.9683666881859264,0.944954128440367,0.9259259259259259,0.9673115410273516,0.9157894736842105,0.9487590072057646,0.9413169360515812,0.9578544061302682,0.9580645161290322,0.9073447369634378,0.9450666666666667,0.935179627883049,0.9684557598481321,0.9316770186335404,0.9594594594594594,0.9469793863270464,0.9270711405904539,0.919732441471572,0.9603704197127901,0.9473129610115911,0.9208331870369719,0.9566810394521432,0.9193303402545306,0.9360400444938821,0.9504752376188094,0.9309309309309309,0.9655172413793104,0.9805924412665986,0.9710896960711638,0.9564334938166714,0.9407521367521368,0.967032967032967,0.9452761827514544,0.9799861973775017,0.9604802401200601,0.919732441471572,0.9271186440677965,0.9682424916573971
1065,2671,Coshocton County,County,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8823529411764706,0.9445445445445446,0.9429501967095851,0.9154448938321537,0.9399332591768632,0.9324676906586111,0.9234449760765551,0.9311157311157311,0.9006437768240343,0.9325259515570934,0.9298998569384835,0.9090909090909091,0.9305311787609192
1066,2930,Gloucester County,County,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9678120922140061,0.97868638538495,0.9620991253644315,0.9230871627306263,0.9045307443365695,0.9666403588563683,0.9327732639767994,0.9094474153297682,0.9141083132114523,0.9226190476190477,0.9384660465996121,0.9309153713298791,0.9647058823529412,0.9706739424808039,0.954123962908736,0.9418226344257401,0.9505625807237505,0.9580856175794883,0.9614593136332267,0.9398850449270617,0.9485057471264368,0.9618344105878732,0.9307359307359307,0.985456350863936,0.9777777777777777,0.9821753364859949,0.9468085106382979,0.97788148960317,0.9610766045548654,0.9662958341997643,0.9537689515267991,0.9688482423549586,0.944,0.9427966101694916,0.9991824870560451,0.9670314189864087,0.9922145809454344,0.9846887871668726,0.9782986417530524,0.9384734039906454,0.9597074608821177,0.9714285714285714,0.9563318777292577,0.9578317757009346,0.9414533686378347,0.9759729755447711,0.967812599936041
1067,1115,Jasper County,County,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.890463261496691,0.9553258944316759,0.9454949944382648,0.9292865836745502,0.9430635319454415,0.9497596153846153,0.9337810877640325,0.9235294117647059,0.9012875536480687,0.9540636042402827,0.9416666666666667,0.9036144578313253,0.9242559237141206,0.9378511750622954,0.9526171640609757,0.9699769053117783,0.9363057324840764,0.9606060606060607,0.9408926417370326,0.9642857142857143,0.9688957980389789,0.9335944180319458,0.9534314333881494,0.9386733416770964,0.9619084263178146,0.9549306625577811,0.954337899543379,0.9795833333333333,0.9688888888888889,0.9892424242424243,0.9654827413706853,0.9647357967798024,0.9650455927051672,0.9141571991001125,0.9542857142857143,0.9590279988479088,0.9420289855072463,0.9714931287069115,0.9875497781317556,0.9724703162761374,0.9591670069416088,0.9592638544251448,0.9573542210617929,0.9545454545454546,0.9573088202120461,0.9655172413793104,0.9158890807768263,0.967741935483871,0.937007874015748
1067,546,Green County,County,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9483938915218536,0.9472143592267951,0.9582799123175281,0.9544513457556936,0.9420934928458214,0.9596146721007781,0.9548118113571298,0.9530006041648396,0.9019607843137255,0.8845265588914549,0.9459889407580304,0.9444444444444444,0.9459860909228834,0.989138557869121,0.9551784160139252,0.9496098771932635,0.9554233605212963,0.9640568341307398,0.9500771490967242,0.9500871296987802,0.9454090746695248,0.8828722778104767,0.9454949944382648,0.9420289855072463,0.9573542210617929,0.985373364126251,0.967741935483871,0.9806347065705235,0.9457984721716988,0.9633237279988444,0.9722067815453029,0.9558823529411765,0.9267431597528685,0.9640997533570841,0.9562638991845812,0.9742946778009633,0.9748589020010262,0.9974271012006861,0.9720464465482104,0.9631019387116948,1,0.9785984927343132,0.9411764705882353,0.9523809523809523,0.962059620596206,0.9574468085106383,0.9504752376188094
1068,1013,Finney County,County,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9341772151898734,0.9914772727272727,1,0.9618757119574524,0.9918723404255319,1,1.022876404494382,0.9721865203761755,0.9900161139455782,1,0.9565217391304348,0.9754787426947521,0.9953810623556583,1,1.0150796366007988,0.9809220341788916,0.9864532698643236,0.9683305817239756,0.956501182033097,0.9737688932228181,0.9798994974874372,0.9936302337357746,0.9924937447873228,0.9753235285161841,0.9658048373644704,0.9789853497025326,1,0.9721913236929922,0.9782608695652174,0.9897662098857318,0.9843260188087775,0.9729583558680368,0.9664140754289696,0.9578544061302682,0.9657067470787788,0.9461538461538461
1069,484,Dodge County,County,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9516359853082199,0.9591326105087573,0.9717314487632509,0.975609756097561,0.9602194787379973,0.9772820886819671,0.973602393484098,0.9560867148415787,0.9411764705882353,0.9477474972191324,0.9211173184357542,0.9544477390659748,0.9895833333333333,0.9622153006958412,0.9937888198757764,0.9412339475153546,0.9865844681634155,0.9607692307692308,0.9607660634562463,0.9323867478025692,0.9573337516907133,0.9489795918367347,0.9782608695652174,0.9350672121566335,0.954653937947494,0.9958100558659218,0.9800324675324675,1,0.9887080588591811,0.9746290005363847,1,1,0.98,0.9624843255481281,0.9496402877697842,0.9491878812839456,0.9767441860465116,0.9936170212765958,0.9988290398126464,1,0.9719387755102041,0.9399477806788512,0.960860839682764,0.9505087378271597,0.9425493716337523,0.9910682386566632,0.9394141638857991,0.9407407407407408,0.9570723684210527
1070,1189,McLeod County,County,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9617201965347815,0.9780787811044322,0.9643857543017207,0.9612724757952974,1,0.962278675904542,0.9786234394930047,0.9473202789193675,0.9621952271833862,0.9723859402388924,0.9663480462619477,0.959349365097202,0.9849906191369606,0.9786666666666667,0.9989468141126909,1,0.9871794871794872,1,0.9702850212249848,0.9699839058235157,0.9547098078811178,0.9726441745921401,0.978507307209167,0.9894633820845274,0.9936119941511046,0.9799017951376987,0.9796683191690274,0.9874624612769021,0.984617333350753,0.9859154929577465,0.9833277759253084,0.9841534612176814,0.9864188706218727,0.96676122619518845,1,1,1,1,0.9846153846153847,1,0.9949126495784513,0.9892780557541101,0.9744388772282668,0.9736703528172722,0.9818451278251205,0.9345665322580645,0.9754877438719359,0.9742734635540734
1071,1399,Steele County,County,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9557929883138564,0.9696497832127372,0.9464575446187128,0.9578270192994996,0.9949898785425102,0.9812561328508304,0.9667926696106333,0.9695058703266637,0.968523783007532,0.9490083367185842,0.9622976084239299,0.9677474067734058,0.9462951992857228,0.9751219512195122,0.9850565925202988,1,1,0.9939148073022313,0.995260663507109,0.9639871382636656,0.9807621161672215,0.9864773495605138,0.9859390638817999,0.9461538461538461,0.9695770804911323,0.9473684210526315,1,0.9971257086768099,1,0.9944241276890255,0.9792709077912795,0.981262788658287,1.0170924463477968,0.9705813953488371,0.9718574108818011,0.9793313069908814,0.9459093982420554,0.9747023870661649,1,1,1,1,0.9978599221789883,1,0.9882306786975285,1,0.9717756341550554,1,0.9557604951614842,0.9930915371329879
1072,327,Ware County,County,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.943126607602172,0.9032808837254308,0.9545804464973057,0.9836956521739131,0.9581818181818181,0.9162022703818369,0.9316770186335404,0.9268791229211186,0.9053109053109053,0.9156302521008404,0.9003002001334223,0.9535367545076283
1073,1876,Lincoln County,County,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9628768303186908,0.9605911330049262,0.9507186946857341,0.9671179883945842,0.9575289575289575,0.9774885266656117,0.9433962264150944,0.9890603315634863,0.9711511789181693,0.9413880810412347,0.9648836259697836,0.9441860465116279,0.96,0.968,0.9776207302709069,0.9636767976278725,0.9708333333333333,0.9577991452991453,0.9629575197704527,0.9622714134239692,0.9523809523809523,0.9673115410273516,0.9390907307328732,0.96045197740113,0.9946642952423299,0.9534897593955061,0.9723546234509056,0.9448818897637795,0.9454949944382648,0.938927201069983,0.9642092251081629,0.9694415173867229,0.9419295060887981,0.9586687527863998,0.9666287640036615,0.9393939393939394,0.9624060150375939,0.9759036144578314,0.972958622520575,0.9505291423601896,0.9604651162790697,0.9516908212560387,0.9633197480548351,0.9464575446187128,0.9489795918367347,0.9467159277504105,0.9517463375844879,0.8777944809276402
1074,1674,Douglas County,County,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9901960784313726,1.0506909822443804,1.051683500211948,1.0449050086355787,0.9751937109757015,0.9898071625344353,0.9767814251401121,0.9654739523318576,0.9791306041139005,0.9477858776760371,0.9651180010257818,0.9244810128936132,0.9560500998783092,0.9484386674674172,0.958974358974359
1075,1284,Oneida County,County,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.8527870414483087,0.9012875536480687,0.9253619898023896,0.88871096877502,0.8983696269953395,0.9060402684563759,0.9340659340659341,0.8973684210526316,0.9276892133180752,0.912212968303674,0.9094216078574027,0.9007153121337936,0.9009009009009009,0.8878504672897196,0.9255141745414119,0.9324940131594244,0.9181969949916527,0.9145400039884977,0.9206349206349206,0.9000977135040062,0.8757824208763114,0.8937128617979682,0.9105168133604152,0.885513153019637,0.916267942583732,0.8959798994974875,0.9441970709441787,0.9404761904761905,0.9277234459752706,0.9294414273950427,0.9179056237879767,0.9387668017921912,0.9175019275250579,0.8974358974358975,0.8877410288298576,0.9289031797070382,0.9212184058049449,0.9338991407240456,0.9493014832700931,0.9519038076152304,0.946101222319489,0.9438639513807442,0.932017892538769,0.9204602301150575,0.9229123413117808,0.9217921211037607,0.9051929490233445,0.9170305676855895
1076,3221,Saint Bernard Parish,County,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9468207282913166,0.9460326985159285,0.9805578859060402,0.977262391996362,0.956549043062201,0.9365079365079365,0.9441627309614316,0.9603738202834393,0.9634948766829501,0.9560514871448235,0.9438202247191011,0.9088145896656535,0.9509803921568627,0.9713349713349714,0.9606404269513009,0.931899641577061,0.965494169327612,0.9864188706218727,0.9479166666666666,0.9696500286861733,0.9547738693467337,0.962059620596206,0.9628238278772503,0.9448818897637795,0.9267900485436893
1077,452,Cocke County,County,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8411371237458194,0.9216215234254364,0.8810450250138966,0.8939107568411537,0.9261576971214017,0.8821656732161901,0.9166322629969419,0.9812782440284055,0.9883333333333333,0.8914285714285715,0.9311827956989247,0.954135599098318,0.9112219890509048,0.9374644684479818,0.9123611111111112,0.9254627313656828,0.9455271470290243,0.9483677548301133,0.9082043343653251,0.9101010101010101,0.9193895375563115,0.8551194303248482,0.9287519747235387,0.9597469810235768,0.902620387742339,0.9419284234475038,0.9125331917153479,0.9045322842077981,0.9354812701562887,0.9280981989708406,0.9288368105172906,0.8918918918918919,0.9109730848861284,0.9259259259259259,0.9254627313656828,0.9687836383207751,0.9338385093167703
1078,2886,Beauregard Parish,County,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9454949944382648,0.9859154929577465,0.9498487567993233,0.930694489261769,0.9672727272727273,0.9421117851055363
